Name,Company,State,City,Salary,Location,Url
Senior Systems Engineer - End User Technologies, Elekta  We're Hiring,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2226&ao=355562&s=58&guid=00000165674fa8a7b175db2d58aee5e6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_372b88d8&cb=1535036598658&jobListingId=2865993378
Audio Visual Technician, EUROPEAN DYNAMICS  ,Sweden,Solna,,Solna,https://www.glassdoor.com/partner/jobListing.htm?pos=2227&ao=14295&s=58&guid=00000165674fa8a7b175db2d58aee5e6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_1ecfceaf&cb=1535036598659&jobListingId=2857807380
DevOps - Software Engineer, DigitalRoute  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2228&ao=237565&s=58&guid=00000165674fa8a7b175db2d58aee5e6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9dbad209&cb=1535036598660&jobListingId=2668108783
Frontend Game Developer (JavaScript & HTML5), Net Entertainment  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2229&ao=4120&s=58&guid=00000165674fa8a7b175db2d58aee5e6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7099dc02&cb=1535036598666&jobListingId=2722864956
EBITool Software Engineer, Bombardier Transportation  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2230&ao=4120&s=58&guid=00000165674fa8a7b175db2d58aee5e6&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5f871b71&cb=1535036598668&jobListingId=2821247477
IT Specialist, Huawei  New,Sweden,Kista,,Kista,https://www.glassdoor.com/partner/jobListing.htm?pos=2301&ao=3949&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0272f623&cb=1535036599913&jobListingId=1439352979
Driven & innovativ Software Configuration Manager, HiMinds Göteborg  ,Sweden,Gothenburg,,Gothenburg,https://www.glassdoor.com/partner/jobListing.htm?pos=2302&ao=124245&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b88f9ddd&cb=1535036599914&jobListingId=2791522074
APPLICATION SPECIALIST - SWEDEN, InnovMetric Software  ,Sweden,Askersund,,Askersund,https://www.glassdoor.com/partner/jobListing.htm?pos=2303&ao=4008&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d58d6d7e&cb=1535036599916&jobListingId=2649770763
Lead Engineer - Mechanical Component, GE Power  New,Sweden,Västerås,,Västerås,https://www.glassdoor.com/partner/jobListing.htm?pos=2304&ao=133822&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_968c7f31&cb=1535036599918&jobListingId=2908572570
C Developers Network Security, Clavister  New,Sweden,Umeå,,Umeå,https://www.glassdoor.com/partner/jobListing.htm?pos=2305&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_386551db&cb=1535036599919&jobListingId=2829361045
Web Developer, Apegroup  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2306&ao=4341&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_b433e8cc&cb=1535036599920&jobListingId=2807339470
DevOps Engineer, Opera Mediaworks  New,Sweden,Gothenburg,,Gothenburg,https://www.glassdoor.com/partner/jobListing.htm?pos=2307&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d898333&cb=1535036599921&jobListingId=2757167986
Logistik & Admin Specialist (internship), General Electric  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2308&ao=186496&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7320da95&cb=1535036599922&jobListingId=2907979029
Frontend webbutvecklare till Exakta Software, C4WEBBUTVECKLING  ,Sweden,Malmö,,Malmö,https://www.glassdoor.com/partner/jobListing.htm?pos=2309&ao=124245&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_113bef5b&cb=1535036599923&jobListingId=2766277028
Interaction Designer, Jurek Rekrytering & Bemanning  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2310&ao=124245&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_de584b7b&cb=1535036599925&jobListingId=2795472688
"Manager, Consulting"," Infor Global Solutions, Inc.  ",Sweden,Sweden,,Sweden,https://www.glassdoor.com/partner/jobListing.htm?pos=2311&ao=134241&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_03f0704e&cb=1535036599926&jobListingId=2907606347
Lead Engineer - Electrical Component, GE Power  ,Sweden,Västerås,,Västerås,https://www.glassdoor.com/partner/jobListing.htm?pos=2312&ao=133822&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3a4c3d1f&cb=1535036599928&jobListingId=2908572567
"Mechanical Engineer, Low Torque R&D", Atlas Copco  ,Sweden,Sweden,,Sweden,https://www.glassdoor.com/partner/jobListing.htm?pos=2313&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cb43c981&cb=1535036599929&jobListingId=2908318653
Junior Associate Programme September, Linklaters  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2314&ao=342410&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0d2b6be7&cb=1535036599931&jobListingId=2587356145
"Customer Support Lead, Connected Services and Solutions", Scania  ,Sweden,Södertälje,,Södertälje,https://www.glassdoor.com/partner/jobListing.htm?pos=2315&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7daff0b9&cb=1535036599933&jobListingId=2907557149
Enterprise Account Manager, Tableau Software  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2316&ao=133457&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_99b88276&cb=1535036599935&jobListingId=2754826703
Sales Manager, Sympa OY  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2317&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c394c3f4&cb=1535036599936&jobListingId=2829134237
"Customer Support Lead, Connected Services", Scania  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2318&ao=186496&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_984d9b28&cb=1535036599938&jobListingId=2907979099
C++ developer for leading international company!, Pinetree  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2319&ao=124245&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_81481379&cb=1535036599940&jobListingId=2795476984
Commercial Account Executive, ServiceNow  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2320&ao=153295&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_85c6dc94&cb=1535036599941&jobListingId=2908421817
Strategy Consultant/Project Manager, NextLink Solutions  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2321&ao=70759&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_477f8e54&cb=1535036599943&jobListingId=2900691160
Senior Software Design Engineer (High Precision GNSS), u-blox  ,Sweden,Malmö,,Malmö,https://www.glassdoor.com/partner/jobListing.htm?pos=2322&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_01457e09&cb=1535036599945&jobListingId=2570499487
Cloud Security Sales Specialist, Symantec  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2323&ao=133282&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_158d02cb&cb=1535036599947&jobListingId=2829204982
Senior Software Engineer Networking - Call of Duty, King  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2324&ao=332764&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0fc35e2d&cb=1535036599949&jobListingId=2779053014
ERP/CRM System Administrator & Support, Vizrt  ,Sweden,Kista,,Kista,https://www.glassdoor.com/partner/jobListing.htm?pos=2325&ao=4341&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_e5f9cd8d&cb=1535036599950&jobListingId=2794269125
Software engineer within powertrain control systems Automotive, MCA Engineering  ,Sweden,Gothenburg,,Gothenburg,https://www.glassdoor.com/partner/jobListing.htm?pos=2326&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e142c90d&cb=1535036599952&jobListingId=2600081446
Produktutvecklare inom front end, Technia  ,Sweden,Kista,,Kista,https://www.glassdoor.com/partner/jobListing.htm?pos=2327&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_394988d0&cb=1535036599953&jobListingId=2258345069
Frontend Developer - Game Framework, Net Entertainment  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2328&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_923e0289&cb=1535036599954&jobListingId=2795830033
Services Software Developer, Sandvine  ,Sweden,Sweden,,Sweden,https://www.glassdoor.com/partner/jobListing.htm?pos=2329&ao=4470&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_88f5cb38&cb=1535036599957&jobListingId=2730369614
Driven funktionsutvecklare avgasrening – för en renare värld, Scania  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2330&ao=4120&s=58&guid=00000165674fadccb2e9f431c9843969&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5d6aa714&cb=1535036599958&jobListingId=2857503600
Developer - Project management, Inter IKEA Group  New,Sweden,Helsingborg,,Helsingborg,https://www.glassdoor.com/partner/jobListing.htm?pos=2401&ao=4134&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_31ce889c&cb=1535036601478&jobListingId=2907674542
Intellectual Property Paralegal, Baxter  New,Sweden,Lund,,Lund,https://www.glassdoor.com/partner/jobListing.htm?pos=2402&ao=133489&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_16ce1aed&cb=1535036601480&jobListingId=2795515415
Software Developer - MATLAB/Simulink, DevPort  ,Sweden,Gothenburg,,Gothenburg,https://www.glassdoor.com/partner/jobListing.htm?pos=2403&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2aab7127&cb=1535036601481&jobListingId=2818517400
Designer, Volumental  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2404&ao=4120&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e0d0f6e8&cb=1535036601482&jobListingId=2826548509
NodeJS Developer, Clavister  ,Sweden,Örnsköldsvik,,Örnsköldsvik,https://www.glassdoor.com/partner/jobListing.htm?pos=2405&ao=4120&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_40d50577&cb=1535036601483&jobListingId=2829362478
Quality Process Developer, Inter IKEA Group  ,Sweden,Älmhult,,Älmhult,https://www.glassdoor.com/partner/jobListing.htm?pos=2406&ao=4134&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d414f4aa&cb=1535036601485&jobListingId=2907674292
Sustainability Process Developer, Inter IKEA Group  ,Sweden,Älmhult,,Älmhult,https://www.glassdoor.com/partner/jobListing.htm?pos=2407&ao=4134&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e5ef6436&cb=1535036601486&jobListingId=2907674285
Junior Accountant, Volumental  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2408&ao=237565&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0616fc4d&cb=1535036601487&jobListingId=2855736593
Front End Developer, neo4j.com  New,Sweden,Malmö,,Malmö,https://www.glassdoor.com/partner/jobListing.htm?pos=2409&ao=215203&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_205a8642&cb=1535036601488&jobListingId=2855755659
DevOps Engineer, Freespee  ,Sweden,Uppsala,,Uppsala,https://www.glassdoor.com/partner/jobListing.htm?pos=2410&ao=14295&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_12a9c678&cb=1535036601489&jobListingId=2750740528
Erlang Developers, Bolero Aktiebolag  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2411&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_aeb99687&cb=1535036601490&jobListingId=2795475028
Software Developer (Python), AVTECH SWEDEN  Hot,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2412&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8be12dcc&cb=1535036601491&jobListingId=2787953627
Software Quality Engineer, Volvo Car Corporation(Prd)  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2413&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_58e3a317&cb=1535036601491&jobListingId=2821120586
Regional Sales Manager - Nordics, Trintech  We're Hiring,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2414&ao=284250&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2d56110a&cb=1535036601492&jobListingId=2840139732
Global Partner Engineer – Solution Management, Axis Communications  New,Sweden,Lund,,Lund,https://www.glassdoor.com/partner/jobListing.htm?pos=2415&ao=135500&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_55571bad&cb=1535036601493&jobListingId=2905681893
Growth Enablement Manager, Kognity  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2416&ao=4120&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fbae6588&cb=1535036601494&jobListingId=2826548457
Thinkagile Hyper-converged Sales Specialist, Lenovo  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2417&ao=186496&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1167df6d&cb=1535036601495&jobListingId=2908034521
Android Software developer – On-board Telematics, Nova Bus  ,Sweden,Gothenburg,,Gothenburg,https://www.glassdoor.com/partner/jobListing.htm?pos=2418&ao=4465&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_052e4653&cb=1535036601496&jobListingId=2669171090
Software System Engineer, Bombardier Transportation  ,Sweden,Västerås,,Västerås,https://www.glassdoor.com/partner/jobListing.htm?pos=2419&ao=4120&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_26922c7a&cb=1535036601497&jobListingId=2734952844
Tech Sales Specialist, Volumental  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2420&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cd0daf0e&cb=1535036601498&jobListingId=2791863222
Software Engineer iOS, NORTH DEVELOPMENT  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2421&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bada65d2&cb=1535036601499&jobListingId=2807293557
Senior C++ Developer, Mitel  We're Hiring,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2422&ao=280105&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_49c51d88&cb=1535036601500&jobListingId=2767450660
Java Web Developer - HTML - CSS3 - JavaScript - Development - Banking, NextLink Solutions  New,Sweden,Sweden,,Sweden,https://www.glassdoor.com/partner/jobListing.htm?pos=2423&ao=70759&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0d64e53c&cb=1535036601501&jobListingId=2905736477
Junior Software Engineer / Developer / Linux at Mobile Arts, Bravura  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2424&ao=124245&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cbad48d6&cb=1535036601502&jobListingId=2824191562
Experienced Software Quality Assurance/Test Engineer, Infinera  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2425&ao=134339&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e0afa40f&cb=1535036601503&jobListingId=2844022575
"Senior Software Engineer (Application Engineering, Short Range Products)", u-blox  ,Sweden,Malmö,,Malmö,https://www.glassdoor.com/partner/jobListing.htm?pos=2426&ao=4470&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a21b17fc&cb=1535036601505&jobListingId=2675324749
Technical Lead (Unity), Toca Boca  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2427&ao=4341&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_d4230871&cb=1535036601506&jobListingId=2534317084
"Sales Administrator - Based in Uk, Liverpool", Service Source  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2428&ao=186496&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f70a9132&cb=1535036601507&jobListingId=2907978919
Generalist/Full-stack Software Engineer, Grafana Labs  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2429&ao=14295&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_e2135405&cb=1535036601508&jobListingId=2766660445
EPI Server Developer, NextLink Solutions  New,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2430&ao=70759&s=58&guid=00000165674fb3c4857271944964a037&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9525853e&cb=1535036601509&jobListingId=2905736530
Database Administrator (DBA), Freespee  ,Sweden,Uppsala,,Uppsala,https://www.glassdoor.com/partner/jobListing.htm?pos=2501&ao=14295&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_f2fea65f&cb=1535036602869&jobListingId=2750740099
2D Artist, Toca Boca  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2502&ao=4341&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6f3829ed&cb=1535036602870&jobListingId=2546559446
Test Engineer, Bombardier  Award Winner,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2503&ao=215489&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_39c1e384&cb=1535036602872&jobListingId=2908091979
Frontend Developer, Quinyx  ,Sweden,Stockholm,,Stockholm,https://www.glassdoor.com/partner/jobListing.htm?pos=2504&ao=124245&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_684956fa&cb=1535036602873&jobListingId=2786561385
Driven Software CM, Insert talent  ,Sweden,Linköping,,Linköping,https://www.glassdoor.com/partner/jobListing.htm?pos=2505&ao=124245&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0b5bf67a&cb=1535036602875&jobListingId=2816386221
Applications Sales Representative IV, Oracle  Award Winner,Sweden,Solna,,Solna,https://www.glassdoor.com/partner/jobListing.htm?pos=2506&ao=43297&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_75cbd8e9&cb=1535036602876&jobListingId=2908340390
SYSTEM PRODUCT- BRAKES - AUTOMOTIVE, Strongfield  ,Sweden,Sweden,,Sweden,https://www.glassdoor.com/partner/jobListing.htm?pos=2507&ao=55801&s=58&guid=00000165674fb924b2da7efb6dda4790&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c873b864&cb=1535036602877&jobListingId=2902346755
